Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
07-May-18,EQ,"2,110.00","2,110.75","2,055.00","2,106.60","2,067.00","2,069.50","2,069.69","2,787.00","1,901.15",344097,"71,21,72,894.00",21834
04-May-18,EQ,"2,130.00","2,145.00","2,097.90","2,121.10","2,105.00","2,106.60","2,119.49","2,787.00","1,901.15",364533,"77,26,23,278.75",20037
03-May-18,EQ,"2,122.20","2,126.10","2,087.65","2,118.20","2,125.00","2,121.10","2,107.25","2,787.00","1,901.15",180076,"37,94,65,118.75",12969
02-May-18,EQ,"2,116.40","2,127.80","2,102.05","2,109.85","2,125.00","2,118.20","2,119.45","2,787.00","1,901.15",198229,"42,01,36,200.40",11741
30-Apr-18,EQ,"2,110.80","2,126.90","2,098.05","2,097.75","2,111.95","2,109.85","2,113.29","2,787.00","1,901.15",222664,"47,05,53,207.10",15059
27-Apr-18,EQ,"2,098.00","2,112.20","2,082.00","2,076.85","2,100.65","2,097.75","2,098.73","2,787.00","1,901.15",319344,"67,02,16,675.70",19182
26-Apr-18,EQ,"2,128.00","2,147.20","2,064.10","2,118.00","2,089.80","2,076.85","2,090.41","2,787.00","1,901.15",1355549,"2,83,36,59,841.80",32556
25-Apr-18,EQ,"2,151.45","2,155.95","2,113.00","2,150.15","2,116.45","2,118.00","2,125.57","2,787.00","1,901.15",288899,"61,40,75,056.10",13388
24-Apr-18,EQ,"2,131.90","2,180.00","2,127.05","2,135.55","2,151.45","2,150.15","2,162.05","2,787.00","1,901.15",886215,"1,91,60,39,077.05",34010
23-Apr-18,EQ,"2,123.40","2,142.00","2,095.00","2,121.90","2,138.90","2,135.55","2,123.47","2,787.00","1,901.15",545145,"1,15,75,98,529.40",17961
20-Apr-18,EQ,"2,130.00","2,145.95","2,106.05","2,136.30","2,118.00","2,121.90","2,123.55","2,787.00","1,901.15",267337,"56,77,02,928.40",20541
19-Apr-18,EQ,"2,111.00","2,140.00","2,107.00","2,101.65","2,135.00","2,136.30","2,121.70","2,787.00","1,901.15",322550,"68,43,54,427.40",17298
18-Apr-18,EQ,"2,114.70","2,117.25","2,091.05","2,105.55","2,100.00","2,101.65","2,104.84","2,787.00","1,901.15",227808,"47,94,99,322.90",15073
17-Apr-18,EQ,"2,105.00","2,117.15","2,088.00","2,102.45","2,105.00","2,105.55","2,104.25","2,787.00","1,901.15",293638,"61,78,87,227.90",16150
16-Apr-18,EQ,"2,081.20","2,110.00","2,075.00","2,089.95","2,102.50","2,102.45","2,099.08","2,787.00","1,901.15",289585,"60,78,62,393.50",16651
13-Apr-18,EQ,"2,072.30","2,096.00","2,067.80","2,060.50","2,087.90","2,089.95","2,085.94","2,787.00","1,901.15",441352,"92,06,33,118.05",29875
12-Apr-18,EQ,"2,078.00","2,078.00","2,054.30","2,100.70","2,060.00","2,060.50","2,061.77","2,787.00","1,901.15",679256,"1,40,04,72,127.65",32393
11-Apr-18,EQ,"2,130.00","2,133.05","2,090.00","2,112.10","2,100.70","2,100.70","2,105.41","2,787.00","1,901.15",306020,"64,42,97,289.80",21575
10-Apr-18,EQ,"2,123.00","2,135.00","2,082.75","2,121.25","2,114.90","2,112.10","2,109.55","2,787.00","1,901.15",515981,"1,08,84,86,528.35",28697
09-Apr-18,EQ,"2,120.00","2,135.40","2,109.00","2,124.80","2,120.00","2,121.25","2,124.12","2,787.00","1,901.15",223287,"47,42,88,604.25",16873
06-Apr-18,EQ,"2,112.00","2,133.60","2,105.05","2,111.10","2,122.00","2,124.80","2,124.83","2,787.00","1,901.15",264845,"56,27,49,321.10",20389
05-Apr-18,EQ,"2,115.00","2,135.60","2,097.00","2,091.40","2,112.00","2,111.10","2,119.17","2,787.00","1,901.15",375110,"79,49,23,490.65",22798
04-Apr-18,EQ,"2,124.00","2,125.25","2,079.95","2,124.90","2,086.15","2,091.40","2,100.45","2,787.00","1,901.15",353719,"74,29,70,641.85",32917
03-Apr-18,EQ,"2,111.00","2,149.85","2,111.00","2,132.10","2,122.30","2,124.90","2,128.44","2,787.00","1,901.15",279023,"59,38,84,901.55",22764
02-Apr-18,EQ,"2,080.00","2,138.00","2,080.00","2,080.55","2,130.90","2,132.10","2,121.71","2,787.00","1,901.15",245975,"52,18,88,167.80",14812
28-Mar-18,EQ,"2,103.00","2,113.60","2,071.60","2,102.45","2,073.60","2,080.55","2,083.21","2,787.00","1,901.15",665647,"1,38,66,80,609.45",27194
27-Mar-18,EQ,"2,096.00","2,119.00","2,090.00","2,104.00","2,106.00","2,102.45","2,103.12","2,787.00","1,901.15",324567,"68,26,04,961.55",16374
26-Mar-18,EQ,"2,072.00","2,109.75","2,050.30","2,072.30","2,095.05","2,104.00","2,073.79","2,787.00","1,901.15",500280,"1,03,74,73,444.20",39312
23-Mar-18,EQ,"2,091.00","2,101.90","2,060.20","2,108.30","2,068.15","2,072.30","2,079.26","2,787.00","1,901.15",474396,"98,63,94,182.60",22313
22-Mar-18,EQ,"2,139.00","2,150.75","2,097.10","2,141.70","2,110.00","2,108.30","2,124.65","2,787.00","1,901.15",410402,"87,19,60,953.05",28329
21-Mar-18,EQ,"2,168.80","2,179.85","2,130.40","2,157.15","2,145.00","2,141.70","2,152.19","2,787.00","1,901.15",369060,"79,42,88,712.30",23129
20-Mar-18,EQ,"2,114.95","2,162.90","2,101.95","2,119.85","2,156.60","2,157.15","2,135.88","2,787.00","1,901.15",387372,"82,73,81,244.45",17437
19-Mar-18,EQ,"2,155.00","2,170.00","2,112.15","2,142.15","2,120.20","2,119.85","2,134.60","2,787.00","1,901.15",292149,"62,36,21,025.85",12919
16-Mar-18,EQ,"2,180.00","2,209.00","2,118.30","2,182.75","2,154.00","2,142.15","2,159.07","2,787.00","1,901.15",594361,"1,28,32,66,698.75",34130
15-Mar-18,EQ,"2,182.45","2,218.40","2,177.00","2,181.45","2,178.65","2,182.75","2,198.24","2,787.00","1,901.15",335767,"73,80,94,838.55",14644
14-Mar-18,EQ,"2,185.00","2,196.00","2,166.80","2,181.50","2,184.55","2,181.45","2,181.32","2,787.00","1,901.15",266769,"58,19,07,660.55",12420
13-Mar-18,EQ,"2,142.00","2,194.15","2,141.25","2,148.40","2,185.00","2,181.50","2,172.92","2,787.00","1,901.15",519269,"1,12,83,27,592.55",20817
12-Mar-18,EQ,"2,160.00","2,163.70","2,122.00","2,129.90","2,155.55","2,148.40","2,140.21","2,787.00","1,901.15",530428,"1,13,52,28,307.00",18319
09-Mar-18,EQ,"2,164.00","2,182.80","2,095.00","2,143.40","2,122.15","2,129.90","2,148.92","2,884.00","1,901.15",470814,"1,01,17,42,521.55",26347
08-Mar-18,EQ,"2,172.90","2,182.00","2,128.10","2,149.60","2,156.00","2,143.40","2,147.66","2,884.00","1,901.15",476763,"1,02,39,27,018.50",27116
07-Mar-18,EQ,"2,176.50","2,204.30","2,143.00","2,176.45","2,150.10","2,149.60","2,168.91","2,884.00","1,901.15",492494,"1,06,81,75,248.80",29114
06-Mar-18,EQ,"2,201.45","2,223.80","2,166.85","2,180.80","2,176.50","2,176.45","2,204.49","2,884.00","1,901.15",415000,"91,48,63,770.05",23272
05-Mar-18,EQ,"2,229.80","2,239.90","2,175.80","2,231.50","2,182.15","2,180.80","2,196.78","2,884.00","1,901.15",598344,"1,31,44,30,749.65",23294
01-Mar-18,EQ,"2,200.05","2,239.75","2,193.55","2,237.25","2,229.00","2,231.50","2,227.72","2,948.80","1,901.15",430777,"95,96,52,250.65",29121
28-Feb-18,EQ,"2,223.05","2,266.95","2,218.20","2,236.00","2,234.00","2,237.25","2,251.21","2,948.80","1,901.15",992777,"2,23,49,53,233.15",53878
27-Feb-18,EQ,"2,200.20","2,241.55","2,198.30","2,193.80","2,236.00","2,236.00","2,225.23","2,948.80","1,901.15",676152,"1,50,45,94,554.45",45019
26-Feb-18,EQ,"2,120.00","2,207.20","2,090.00","2,167.05","2,193.00","2,193.80","2,152.57","2,948.80","1,901.15",1184749,"2,55,02,52,299.90",59634
23-Feb-18,EQ,"2,142.40","2,185.00","2,135.05","2,123.45","2,159.00","2,167.05","2,167.07","2,948.80","1,901.15",743506,"1,61,12,31,856.85",31045
22-Feb-18,EQ,"2,167.00","2,172.60","2,086.55","2,165.90","2,124.10","2,123.45","2,119.08","2,948.80","1,901.15",1665309,"3,52,89,16,142.95",68634
21-Feb-18,EQ,"2,180.20","2,202.00","2,140.75","2,163.65","2,174.95","2,165.90","2,176.66","2,948.80","1,901.15",498005,"1,08,39,89,059.15",23149
20-Feb-18,EQ,"2,155.00","2,196.50","2,144.20","2,152.00","2,169.00","2,163.65","2,166.14","2,948.80","1,901.15",669025,"1,44,92,00,348.95",27568
19-Feb-18,EQ,"2,223.00","2,233.95","2,105.05","2,213.55","2,155.00","2,152.00","2,168.08","2,948.80","1,901.15",562310,"1,21,91,33,973.80",37182
16-Feb-18,EQ,"2,207.00","2,240.00","2,207.00","2,195.80","2,212.00","2,213.55","2,225.27","2,988.25","1,901.15",458897,"1,02,11,68,369.05",20712
15-Feb-18,EQ,"2,204.00","2,219.00","2,177.30","2,183.30","2,198.00","2,195.80","2,198.22","2,988.25","1,901.15",345185,"75,87,92,420.85",15786
14-Feb-18,EQ,"2,210.00","2,226.00","2,175.60","2,204.25","2,179.00","2,183.30","2,198.63","2,988.25","1,901.15",309833,"68,12,08,758.30",18223
12-Feb-18,EQ,"2,194.70","2,229.75","2,179.00","2,193.80","2,199.85","2,204.25","2,212.34","2,988.25","1,901.15",482626,"1,06,77,34,473.00",23467
09-Feb-18,EQ,"2,150.00","2,208.00","2,133.60","2,180.45","2,193.80","2,193.80","2,179.71","3,177.00","1,901.15",479123,"1,04,43,49,639.15",32142
08-Feb-18,EQ,"2,125.00","2,196.00","2,125.00","2,111.40","2,180.00","2,180.45","2,170.10","3,177.00","1,901.15",889623,"1,93,05,74,998.50",48617
07-Feb-18,EQ,"2,125.15","2,147.00","2,096.25","2,095.70","2,103.00","2,111.40","2,125.32","3,177.00","1,901.15",398161,"84,62,19,387.15",28809
06-Feb-18,EQ,"2,050.00","2,124.00","2,005.55","2,116.50","2,084.00","2,095.70","2,082.71","3,177.00","1,901.15",763234,"1,58,95,92,159.60",45557
05-Feb-18,EQ,"2,110.20","2,139.00","2,088.65","2,123.55","2,128.00","2,116.50","2,117.94","3,177.00","1,901.15",603638,"1,27,84,70,664.85",41671
02-Feb-18,EQ,"2,150.00","2,211.05","2,110.05","2,157.95","2,112.05","2,123.55","2,157.60","3,177.00","1,901.15",959646,"2,07,05,35,029.75",59003
01-Feb-18,EQ,"2,225.00","2,225.00","2,153.10","2,225.35","2,160.00","2,157.95","2,180.80","3,177.00","1,901.15",968321,"2,11,17,11,948.05",56522
31-Jan-18,EQ,"2,293.00","2,306.15","2,203.55","2,306.15","2,224.00","2,225.35","2,238.27","3,177.00","1,901.15",1143907,"2,56,03,76,805.50",71094
30-Jan-18,EQ,"2,356.00","2,356.00","2,285.20","2,357.10","2,307.00","2,306.15","2,311.29","3,177.00","1,901.15",858002,"1,98,30,93,953.70",46421
29-Jan-18,EQ,"2,448.95","2,452.00","2,342.00","2,507.75","2,360.00","2,357.10","2,391.38","3,177.00","1,901.15",1154567,"2,76,10,06,086.90",59113
25-Jan-18,EQ,"2,554.00","2,597.10","2,453.20","2,559.40","2,501.05","2,507.75","2,518.96","3,177.00","1,901.15",2652030,"6,68,03,52,004.85",110207
24-Jan-18,EQ,"2,523.00","2,615.00","2,523.00","2,520.40","2,561.50","2,559.40","2,575.26","3,177.00","1,901.15",1126277,"2,90,04,54,809.25",54410
23-Jan-18,EQ,"2,510.00","2,549.95","2,501.00","2,496.55","2,520.15","2,520.40","2,528.57","3,177.00","1,901.15",730091,"1,84,60,88,385.20",44706
22-Jan-18,EQ,"2,440.00","2,519.00","2,440.00","2,490.35","2,506.30","2,496.55","2,483.83","3,177.00","1,901.15",692415,"1,71,98,40,605.95",41966
19-Jan-18,EQ,"2,467.00","2,505.00","2,452.00","2,461.50","2,486.10","2,490.35","2,482.65","3,177.00","1,901.15",240896,"59,80,60,841.50",16316
18-Jan-18,EQ,"2,500.00","2,534.00","2,450.15","2,491.85","2,452.00","2,461.50","2,493.17","3,177.00","1,901.15",584198,"1,45,65,06,204.75",24761
17-Jan-18,EQ,"2,467.00","2,506.00","2,462.85","2,468.70","2,491.95","2,491.85","2,491.37","3,177.00","1,901.15",381788,"95,11,76,554.70",24482
16-Jan-18,EQ,"2,436.00","2,484.00","2,431.75","2,431.75","2,468.05","2,468.70","2,465.98","3,177.00","1,901.15",372133,"91,76,72,478.85",25621
15-Jan-18,EQ,"2,447.00","2,461.25","2,425.05","2,447.65","2,435.00","2,431.75","2,443.25","3,177.00","1,901.15",156821,"38,31,52,622.55",11089
12-Jan-18,EQ,"2,433.00","2,453.85","2,413.65","2,425.35","2,449.00","2,447.65","2,435.83","3,177.00","1,901.15",355780,"86,66,19,682.15",21392
11-Jan-18,EQ,"2,427.00","2,451.00","2,418.00","2,425.80","2,424.80","2,425.35","2,432.89","3,177.00","1,901.15",185159,"45,04,71,546.10",15411
10-Jan-18,EQ,"2,459.95","2,472.00","2,420.00","2,457.80","2,427.10","2,425.80","2,436.94","3,177.00","1,901.15",344328,"83,91,04,989.10",20822
09-Jan-18,EQ,"2,474.50","2,475.75","2,450.00","2,476.60","2,455.00","2,457.80","2,461.96","3,177.00","1,901.15",243824,"60,02,85,672.75",14709
08-Jan-18,EQ,"2,470.00","2,512.00","2,470.00","2,473.40","2,479.00","2,476.60","2,491.68","3,177.00","1,901.15",585871,"1,45,98,01,666.15",33251
05-Jan-18,EQ,"2,429.00","2,479.00","2,394.90","2,410.80","2,470.00","2,473.40","2,444.89","3,203.85","1,901.15",639900,"1,56,44,85,339.70",26189
04-Jan-18,EQ,"2,343.00","2,420.00","2,343.00","2,339.00","2,414.80","2,410.80","2,387.12","3,203.85","1,901.15",558617,"1,33,34,84,925.65",23669
03-Jan-18,EQ,"2,386.50","2,386.50","2,292.10","2,409.20","2,340.55","2,339.00","2,340.86","3,203.85","1,901.15",886002,"2,07,40,06,998.00",42505
02-Jan-18,EQ,"2,427.00","2,439.00","2,395.60","2,404.15","2,405.00","2,409.20","2,416.68","3,203.85","1,901.15",251537,"60,78,83,952.00",15019
01-Jan-18,EQ,"2,410.00","2,436.00","2,394.05","2,414.20","2,408.00","2,404.15","2,412.28","3,203.85","1,901.15",242081,"58,39,66,342.60",10416
29-Dec-17,EQ,"2,429.95","2,445.95","2,403.15","2,430.00","2,414.25","2,414.20","2,424.53","3,203.85","1,901.15",331967,"80,48,64,049.05",20651
28-Dec-17,EQ,"2,409.90","2,448.40","2,401.25","2,400.30","2,438.00","2,430.00","2,420.47","3,203.85","1,901.15",764680,"1,85,08,86,904.70",41473
27-Dec-17,EQ,"2,363.00","2,424.05","2,362.00","2,360.30","2,395.10","2,400.30","2,402.66","3,203.85","1,901.15",693520,"1,66,62,90,391.70",39424
26-Dec-17,EQ,"2,334.95","2,367.00","2,329.00","2,332.70","2,361.00","2,360.30","2,353.60","3,203.85","1,901.15",410936,"96,71,77,855.20",22405
22-Dec-17,EQ,"2,360.00","2,363.00","2,330.00","2,351.75","2,335.00","2,332.70","2,339.02","3,203.85","1,901.15",249602,"58,38,24,593.85",11590
21-Dec-17,EQ,"2,365.00","2,374.70","2,341.00","2,356.00","2,350.90","2,351.75","2,356.25","3,203.85","1,901.15",249941,"58,89,23,932.25",19666
20-Dec-17,EQ,"2,395.00","2,395.00","2,350.40","2,399.50","2,360.00","2,356.00","2,364.47","3,203.85","1,901.15",291975,"69,03,65,963.50",16177
19-Dec-17,EQ,"2,404.50","2,421.60","2,391.20","2,395.00","2,404.00","2,399.50","2,406.21","3,203.85","1,901.15",448959,"1,08,02,90,753.75",27311
18-Dec-17,EQ,"2,365.00","2,428.00","2,332.95","2,371.50","2,394.00","2,395.00","2,396.26","3,203.85","1,901.15",528351,"1,26,60,64,202.35",34132
15-Dec-17,EQ,"2,325.00","2,380.00","2,316.45","2,310.65","2,370.00","2,371.50","2,350.22","3,203.85","1,901.15",743680,"1,74,78,10,478.65",43902
14-Dec-17,EQ,"2,288.10","2,319.70","2,275.00","2,260.70","2,313.75","2,310.65","2,300.88","3,203.85","1,901.15",836204,"1,92,40,07,247.20",42352
13-Dec-17,EQ,"2,260.00","2,287.35","2,253.05","2,256.35","2,264.00","2,260.70","2,270.48","3,203.85","1,901.15",401576,"91,17,71,614.25",18762
12-Dec-17,EQ,"2,324.50","2,326.40","2,233.80","2,192.90","2,255.00","2,256.35","2,275.07","3,203.85","1,901.15",1482214,"3,37,21,33,613.00",77129
11-Dec-17,EQ,"2,198.70","2,213.90","2,171.00","2,185.45","2,197.00","2,192.90","2,196.66","3,203.85","1,901.15",377793,"82,98,81,770.55",19638
08-Dec-17,EQ,"2,206.10","2,208.00","2,179.35","2,196.35","2,186.50","2,185.45","2,188.78","3,241.55","1,901.15",383817,"84,00,89,912.50",21556
07-Dec-17,EQ,"2,208.00","2,215.00","2,188.00","2,200.20","2,196.05","2,196.35","2,200.29","3,241.55","1,901.15",234439,"51,58,34,910.30",15264
06-Dec-17,EQ,"2,208.00","2,223.75","2,194.40","2,209.35","2,201.00","2,200.20","2,207.49","3,241.55","1,901.15",260730,"57,55,57,603.60",16934
05-Dec-17,EQ,"2,247.00","2,247.00","2,202.10","2,242.40","2,208.25","2,209.35","2,212.97","3,241.55","1,901.15",285781,"63,24,24,045.35",20622
04-Dec-17,EQ,"2,275.00","2,275.00","2,229.05","2,233.90","2,244.00","2,242.40","2,246.96","3,241.55","1,901.15",295595,"66,41,91,473.40",15853
01-Dec-17,EQ,"2,280.00","2,286.00","2,222.50","2,284.05","2,234.00","2,233.90","2,258.61","3,247.25","1,901.15",529288,"1,19,54,56,318.70",20693
30-Nov-17,EQ,"2,261.00","2,312.15","2,261.00","2,276.80","2,286.00","2,284.05","2,286.25","3,247.25","1,901.15",1452047,"3,31,97,45,305.25",57762
29-Nov-17,EQ,"2,294.00","2,319.90","2,270.00","2,290.90","2,270.65","2,276.80","2,288.91","3,247.25","1,901.15",575033,"1,31,61,99,461.50",38045
28-Nov-17,EQ,"2,290.00","2,304.00","2,268.00","2,294.80","2,281.05","2,290.90","2,287.61","3,247.25","1,901.15",307103,"70,25,33,078.60",16546
27-Nov-17,EQ,"2,296.00","2,305.80","2,280.55","2,295.05","2,294.00","2,294.80","2,294.03","3,247.25","1,901.15",246222,"56,48,41,168.70",14696
24-Nov-17,EQ,"2,310.00","2,322.90","2,286.85","2,306.25","2,292.00","2,295.05","2,306.68","3,247.25","1,901.15",346100,"79,83,40,718.40",28220
23-Nov-17,EQ,"2,361.05","2,367.00","2,300.00","2,360.65","2,309.00","2,306.25","2,315.95","3,247.25","1,901.15",686743,"1,59,04,64,719.95",33805
22-Nov-17,EQ,"2,365.00","2,384.95","2,336.05","2,394.15","2,359.00","2,360.65","2,359.75","3,247.25","1,901.15",536873,"1,26,68,85,078.35",26950
21-Nov-17,EQ,"2,275.20","2,494.00","2,275.20","2,274.45","2,397.25","2,394.15","2,380.58","3,247.25","1,901.15",2392882,"5,69,64,53,868.80",103598
20-Nov-17,EQ,"2,337.00","2,337.00","2,260.15","2,322.60","2,272.30","2,274.45","2,300.70","3,247.25","1,901.15",273585,"62,94,36,707.90",17733
17-Nov-17,EQ,"2,333.55","2,356.95","2,303.00","2,333.55","2,319.00","2,322.60","2,325.76","3,354.95","1,901.15",274657,"63,87,86,990.65",14465
16-Nov-17,EQ,"2,322.10","2,342.10","2,315.00","2,310.15","2,334.00","2,333.55","2,328.48","3,354.95","1,901.15",282950,"65,88,42,835.00",18672
15-Nov-17,EQ,"2,324.40","2,337.00","2,293.00","2,320.30","2,305.50","2,310.15","2,318.43","3,354.95","1,901.15",224495,"52,04,74,934.75",15017
14-Nov-17,EQ,"2,348.70","2,349.95","2,310.05","2,344.10","2,324.00","2,320.30","2,332.63","3,354.95","1,901.15",279262,"65,14,16,216.60",22225
13-Nov-17,EQ,"2,354.70","2,375.00","2,330.05","2,347.85","2,337.00","2,344.10","2,351.47","3,354.95","1,901.15",299182,"70,35,16,620.35",16933
10-Nov-17,EQ,"2,369.80","2,379.90","2,340.00","2,370.10","2,341.00","2,347.85","2,350.42","3,354.95","1,901.15",209756,"49,30,14,983.40",10452
09-Nov-17,EQ,"2,368.60","2,384.10","2,340.20","2,346.60","2,374.00","2,370.10","2,358.89","3,354.95","1,901.15",345854,"81,58,31,600.55",22818
08-Nov-17,EQ,"2,380.20","2,420.00","2,340.00","2,378.00","2,354.00","2,346.60","2,383.96","3,354.95","1,901.15",432395,"1,03,08,13,886.00",33049
07-Nov-17,EQ,"2,402.20","2,415.00","2,337.50","2,392.25","2,385.00","2,378.00","2,375.25","3,354.95","1,901.15",518350,"1,23,12,08,902.25",25613
06-Nov-17,EQ,"2,414.00","2,419.10","2,380.65","2,419.10","2,387.45","2,392.25","2,401.80","3,354.95","1,901.15",283667,"68,13,10,994.85",18436
03-Nov-17,EQ,"2,434.70","2,449.80","2,392.95","2,411.40","2,427.00","2,419.10","2,418.28","3,361.75","1,901.15",576646,"1,39,44,93,482.75",36187
02-Nov-17,EQ,"2,354.20","2,440.00","2,354.20","2,354.20","2,405.00","2,411.40","2,411.41","3,361.75","1,901.15",1239887,"2,98,98,78,189.10",65249
01-Nov-17,EQ,"2,412.00","2,418.65","2,348.00","2,428.15","2,355.00","2,354.20","2,374.21","3,361.75","1,901.15",1176092,"2,79,22,87,015.90",77955
31-Oct-17,EQ,"2,420.00","2,504.00","2,390.00","2,438.50","2,428.20","2,428.15","2,457.73","3,361.75","1,901.15",1957333,"4,81,05,90,010.85",81908
30-Oct-17,EQ,"2,396.00","2,465.00","2,367.05","2,394.95","2,430.00","2,438.50","2,427.68","3,361.75","1,901.15",832219,"2,02,03,57,811.45",42866
27-Oct-17,EQ,"2,354.70","2,410.00","2,339.80","2,344.35","2,393.65","2,394.95","2,382.90","3,399.90","1,901.15",434936,"1,03,64,08,936.05",25020
26-Oct-17,EQ,"2,349.40","2,357.95","2,315.00","2,348.85","2,345.05","2,344.35","2,336.18","3,399.90","1,901.15",449242,"1,04,95,09,947.10",29865
25-Oct-17,EQ,"2,366.00","2,395.10","2,340.20","2,363.65","2,353.05","2,348.85","2,369.42","3,399.90","1,901.15",295696,"70,06,28,693.55",17116
24-Oct-17,EQ,"2,373.00","2,382.30","2,356.00","2,366.20","2,363.65","2,363.65","2,367.37","3,399.90","1,901.15",194673,"46,08,63,782.75",14175
23-Oct-17,EQ,"2,390.10","2,415.00","2,352.00","2,373.05","2,366.20","2,366.20","2,374.32","3,399.90","1,901.15",363956,"86,41,46,410.45",23648
19-Oct-17,EQ,"2,385.00","2,387.00","2,362.05","2,385.40","2,376.90","2,373.05","2,374.37","3,399.90","1,901.15",47303,"11,23,14,876.05",2637
18-Oct-17,EQ,"2,386.70","2,404.00","2,376.00","2,381.35","2,389.00","2,385.40","2,390.51","3,399.90","1,901.15",333114,"79,63,12,997.55",15907
17-Oct-17,EQ,"2,397.00","2,397.00","2,375.50","2,403.50","2,380.10","2,381.35","2,383.43","3,399.90","1,901.15",307110,"73,19,73,933.95",16671
16-Oct-17,EQ,"2,356.00","2,411.00","2,356.00","2,354.45","2,397.75","2,403.50","2,388.92","3,399.90","1,901.15",386658,"92,36,95,986.45",23170
13-Oct-17,EQ,"2,373.00","2,379.60","2,350.00","2,379.85","2,354.50","2,354.45","2,360.99","3,399.90","1,901.15",341789,"80,69,58,849.20",21750
12-Oct-17,EQ,"2,397.00","2,397.00","2,358.50","2,372.15","2,380.00","2,379.85","2,377.22","3,399.90","1,901.15",416094,"98,91,45,174.70",26030
11-Oct-17,EQ,"2,409.90","2,420.05","2,351.40","2,411.35","2,375.00","2,372.15","2,386.46","3,399.90","1,901.15",450295,"1,07,46,11,266.15",18538
10-Oct-17,EQ,"2,419.70","2,431.25","2,401.60","2,408.95","2,409.00","2,411.35","2,419.95","3,399.90","1,901.15",316335,"76,55,14,347.05",16410
09-Oct-17,EQ,"2,380.00","2,433.00","2,379.25","2,375.85","2,409.85","2,408.95","2,414.28","3,399.90","1,901.15",633048,"1,52,83,54,478.35",34288
06-Oct-17,EQ,"2,395.00","2,409.90","2,368.00","2,389.15","2,377.00","2,375.85","2,382.66","3,399.90","1,901.15",533762,"1,27,17,73,959.40",27974
05-Oct-17,EQ,"2,392.00","2,428.40","2,376.00","2,387.60","2,379.05","2,389.15","2,400.83","3,399.90","1,901.15",759504,"1,82,34,39,898.80",28910
04-Oct-17,EQ,"2,342.00","2,398.40","2,319.55","2,335.55","2,392.00","2,387.60","2,368.38","3,399.90","1,901.15",1187980,"2,81,35,84,718.00",58154
03-Oct-17,EQ,"2,415.00","2,415.00","2,320.45","2,328.75","2,325.00","2,335.55","2,361.12","3,399.90","1,901.15",978860,"2,31,12,02,766.15",41957
29-Sep-17,EQ,"2,375.40","2,390.70","2,320.10","2,375.40","2,330.50","2,328.75","2,352.71","3,399.90","1,901.15",1133595,"2,66,70,20,909.50",47268
28-Sep-17,EQ,"2,300.00","2,415.00","2,272.20","2,304.70","2,381.35","2,375.40","2,375.35","3,399.90","1,901.15",2815633,"6,68,81,14,161.15",97102
27-Sep-17,EQ,"2,360.00","2,384.00","2,281.10","2,370.75","2,311.50","2,304.70","2,336.00","3,399.90","1,901.15",935536,"2,18,54,15,949.30",41669
26-Sep-17,EQ,"2,414.00","2,415.00","2,322.65","2,417.25","2,369.95","2,370.75","2,372.01","3,399.90","1,901.15",1424436,"3,37,87,82,415.10",61227
25-Sep-17,EQ,"2,464.00","2,475.00","2,405.00","2,457.75","2,428.20","2,417.25","2,428.65","3,399.90","1,901.15",911049,"2,21,26,14,781.35",46122
22-Sep-17,EQ,"2,494.00","2,526.75","2,446.55","2,486.55","2,461.00","2,457.75","2,487.73","3,399.90","1,901.15",1991351,"4,95,39,47,243.90",76280
21-Sep-17,EQ,"2,346.25","2,500.00","2,346.25","2,314.70","2,490.00","2,486.55","2,439.82","3,399.90","1,901.15",4057364,"9,89,92,17,598.60",159039
20-Sep-17,EQ,"2,250.00","2,329.00","2,240.00","2,241.55","2,325.00","2,314.70","2,297.29","3,399.90","1,901.15",1333098,"3,06,25,10,544.70",68935
19-Sep-17,EQ,"2,232.00","2,265.00","2,200.00","2,242.05","2,240.30","2,241.55","2,240.35","3,399.90","1,901.15",566790,"1,26,98,10,216.40",27317
18-Sep-17,EQ,"2,204.00","2,258.55","2,175.60","2,211.20","2,255.00","2,242.05","2,213.95","3,399.90","1,901.15",730962,"1,61,83,14,092.50",28151
15-Sep-17,EQ,"2,225.20","2,245.00","2,201.10","2,253.35","2,208.30","2,211.20","2,217.85","3,399.90","1,901.15",672801,"1,49,21,74,491.25",32429
14-Sep-17,EQ,"2,234.00","2,264.95","2,230.00","2,217.35","2,257.75","2,253.35","2,248.43","3,399.90","1,901.15",613254,"1,37,88,58,126.25",27683
13-Sep-17,EQ,"2,187.00","2,228.00","2,169.15","2,165.75","2,223.95","2,217.35","2,207.30","3,399.90","1,901.15",755242,"1,66,70,42,477.45",32366
12-Sep-17,EQ,"2,165.00","2,197.40","2,135.40","2,159.50","2,162.15","2,165.75","2,164.65","3,399.90","1,901.15",517997,"1,12,12,84,554.70",30693
11-Sep-17,EQ,"2,169.00","2,198.00","2,154.00","2,162.50","2,155.95","2,159.50","2,175.08","3,399.90","1,901.15",445377,"96,87,31,294.20",31342
08-Sep-17,EQ,"2,229.00","2,229.00","2,066.15","2,224.95","2,161.00","2,162.50","2,156.71","3,399.90","1,901.15",1719424,"3,70,82,96,004.85",67014
